Device Type, Ticks, Data0, Data1
1, 21505, 387, 306
2, 21524, 12, 1951
1, 21536, 390, 289
2, 21549, 0, 1910
1, 21567, 393, 282
2, 21574, 0, 2239
1, 21598, 393, 299
2, 21599, 0, 2233
2, 21624, 0, 3078
1, 21629, 390, 334
2, 21649, 0, 3216
1, 21659, 393, 362
2, 21674, 0, 230
1, 21690, 395, 373
2, 21699, 14, 3728
1, 21721, 410, 380
2, 21724, 0, 3146
1, 21752, 414, 383
2, 21752, 125, 2049
2, 21777, 257, 1834
1, 21783, 411, 375
2, 21802, 267, 4281
1, 21814, 413, 356
2, 21827, 0, 1310
1, 21845, 410, 329
2, 21852, 0, 3474
1, 21875, 423, 290
2, 21877, 0, 0
1, 21906, 434, 291
2, 21907, 0, 1779
2, 21931, 0, 113
1, 21937, 411, 304
2, 21956, 91, 3515
1, 21968, 415, 347
2, 21981, 88, 4019
1, 21999, 416, 381
2, 22006, 86, 4450
1, 22030, 410, 385
2, 22031, 0, 0
2, 22056, 106, 3386
1, 22061, 411, 400
2, 22081, 73, 4013
1, 22092, 405, 406
2, 22106, 111, 892
1, 22123, 407, 408
2, 22131, 0, 3889
1, 22153, 408, 418
2, 22156, 0, 0
1, 22184, 402, 415
2, 22185, 13, 4721
0, 22202, 1173, 0
4, 22202, 6, 803
2, 22209, 14, 240
1, 22215, 406, 394
0, 22230, 1181, 0
4, 22230, 5, 791
2, 22234, 0, 3968
1, 22246, 393, 373
0, 22261, 1064, 0
4, 22261, 6, 787
2, 22261, 8, 3706
1, 22277, 391, 330
2, 22286, 37, 1302
0, 22292, 1091, 0
4, 22292, 5, 792
1, 22308, 388, 315
2, 22311, 0, 1116
0, 22323, 1134, 0
4, 22323, 5, 783
1, 22339, 379, 276
2, 22339, 0, 2918
0, 22354, 986, 0
4, 22354, 5, 799
2, 22364, 103, 1661
1, 22370, 380, 288
0, 22385, 991, 0
4, 22385, 1, 801
2, 22389, 0, 3512
1, 22400, 371, 320
2, 22414, 15, 3576
0, 22416, 980, 0
4, 22416, 2, 792
1, 22431, 370, 361
2, 22439, 0, 0
0, 22447, 976, 0
4, 22447, 1, 789
1, 22462, 366, 377
2, 22464, 0, 1822
0, 22478, 908, 0
4, 22478, 1, 796
1, 22493, 360, 372
2, 22493, 1, 1677
0, 22509, 931, 0
4, 22509, 1, 794
2, 22518, 0, 2027
1, 22524, 358, 385
0, 22540, 916, 0
4, 22540, 1, 805
2, 22543, 0, 2398
1, 22555, 350, 372
2, 22568, 15, 1960
0, 22571, 932, 0
4, 22571, 1, 812
1, 22586, 349, 359
2, 22593, 0, 2140
0, 22602, 885, 0
4, 22602, 1, 823
1, 22617, 338, 329
2, 22618, 0, 1899
0, 22633, 836, 0
4, 22633, 1, 838
2, 22643, 0, 4154
1, 22648, 329, 299
0, 22664, 813, 0
4, 22664, 0, 869
2, 22668, 0, 0
1, 22678, 323, 273
2, 22693, 0, 3291
0, 22695, 758, 0
4, 22695, 0, 892
1, 22709, 323, 303
2, 22718, 0, 1995
0, 22726, 696, 0
4, 22726, 0, 918
1, 22740, 320, 340
2, 22743, 4, 3468
0, 22757, 651, 0
4, 22757, 0, 941
1, 22771, 323, 370
2, 22771, 75, 3360
0, 22788, 644, 0
4, 22788, 0, 965
2, 22796, 165, 0
1, 22802, 337, 406
0, 22819, 712, 0
4, 22819, 0, 972
2, 22821, 60, 2054
1, 22833, 356, 385
2, 22846, 22, 2861
0, 22850, 692, 0
4, 22850, 4, 966
1, 22863, 335, 336
2, 22871, 0, 1959
0, 22881, 667, 0
4, 22881, 5, 973
1, 22894, 321, 267
2, 22896, 0, 2033
0, 22912, 648, 0
4, 22912, 5, 971
1, 22925, 308, 218
2, 22925, 48, 0
0, 22943, 628, 0
4, 22943, 4, 949
2, 22950, 54, 4073
1, 22956, 310, 243
0, 22974, 602, 0
4, 22974, 5, 935
2, 22975, 0, 4318
1, 22987, 304, 266
2, 23000, 46, 311
0, 23005, 595, 0
4, 23005, 6, 918
1, 23018, 309, 286
2, 23025, 2, 3659
0, 23036, 574, 0
4, 23036, 6, 880
1, 23049, 311, 293
2, 23050, 29, 233
0, 23067, 561, 0
4, 23067, 7, 861
2, 23075, 0, 3446
1, 23080, 317, 294
0, 23098, 538, 0
4, 23098, 7, 836
2, 23100, 0, 2719
1, 23110, 313, 296
2, 23125, 10, 2163
0, 23129, 515, 0
4, 23129, 7, 820
1, 23141, 314, 292
2, 23150, 35, 2669
0, 23160, 488, 0
4, 23160, 7, 813
4, 23161, 7, 813
6, 23474, 0, 0
5, 23475, 0, 0
5, 23576, 0, 8
5, 23677, 0, 24
5, 23778, 0, 42
5, 23879, 0, 60
5, 23980, 0, 80
5, 24081, 0, 94
5, 24182, 0, 89
2, 24345, 0, 2025
1, 24350, 370, 318
2, 24370, 0, 1850
1, 24376, 373, 320
2, 24395, 0, 2034
1, 24407, 375, 318
2, 24420, 12, 2285
1, 24438, 381, 320
2, 24445, 2, 2020
1, 24469, 369, 294
2, 24470, 0, 2232
2, 24495, 0, 1925
1, 24500, 386, 323
2, 24520, 0, 2253
1, 24530, 393, 321
2, 24545, 0, 2599
1, 24561, 403, 302
2, 24570, 0, 2323
1, 24592, 421, 278
2, 24595, 0, 1680
1, 24623, 425, 270
2, 24623, 5, 1826
2, 24648, 0, 2738
1, 24654, 435, 282
2, 24673, 0, 0
1, 24685, 436, 315
2, 24698, 0, 2147
1, 24716, 434, 360
2, 24723, 0, 3737
1, 24746, 436, 382
2, 24748, 0, 3338
1, 24777, 440, 404
2, 24778, 0, 4297
2, 24803, 0, 220
1, 24808, 437, 403
0, 24826, 199, 0
4, 24826, 0, 946
2, 24828, 88, 4255
0, 24834, 174, 0
4, 24834, 0, 941
1, 24839, 294, 356
2, 24853, 110, 2980
0, 24865, 217, 0
4, 24865, 0, 953
1, 24870, 232, 342
2, 24878, 187, 3391
0, 24896, 344, 0
4, 24896, 0, 991
1, 24901, 238, 273
2, 24903, 242, 2540
0, 24927, 8190, 0
4, 24927, 0, 1016
1, 24932, 336, 245
2, 24933, 112, 1530
0, 24958, 963, 0
4, 24958, 0, 1037
2, 24959, 0, 0
1, 24964, 436, 269
2, 24983, 10, 2380
0, 24989, 901, 0
4, 24989, 0, 1047
1, 24994, 431, 303
2, 25008, 38, 1985
0, 25020, 908, 0
4, 25020, 0, 1036
1, 25025, 431, 336
2, 25033, 26, 2026
0, 25051, 953, 0
4, 25051, 0, 1035
1, 25056, 425, 349
2, 25058, 24, 0
0, 25082, 960, 0
4, 25082, 0, 1042
2, 25083, 24, 3683
1, 25088, 430, 355
2, 25108, 0, 3814
0, 25113, 986, 0
4, 25113, 1, 1023
1, 25118, 413, 337
2, 25133, 6, 597
0, 25144, 940, 0
4, 25144, 1, 1027
1, 25149, 400, 336
2, 25158, 0, 3143
0, 25175, 911, 0
4, 25175, 1, 1023
1, 25181, 396, 294
2, 25183, 18, 1795
0, 25206, 912, 0
4, 25206, 0, 1030
1, 25212, 344, 305
2, 25212, 31, 1881
0, 25237, 898, 0
4, 25237, 1, 1033
2, 25238, 51, 1827
1, 25243, 365, 283
2, 25263, 28, 1641
0, 25268, 875, 0
4, 25268, 2, 1027
1, 25274, 416, 267
2, 25288, 89, 2437
0, 25299, 857, 0
4, 25299, 3, 1033
1, 25305, 429, 255
2, 25313, 14, 3565
0, 25330, 859, 0
4, 25330, 5, 1028
1, 25336, 430, 259
2, 25338, 0, 328
0, 25362, 809, 0
4, 25362, 6, 1036
1, 25367, 436, 291
2, 25367, 0, 3036
0, 25393, 774, 0
4, 25393, 6, 1033
2, 25393, 0, 1749
1, 25398, 404, 332
2, 25418, 0, 2708
1, 25426, 427, 364
0, 25429, 732, 0
4, 25429, 5, 1032
2, 25443, 0, 2632
1, 25457, 429, 389
0, 25460, 663, 0
4, 25460, 5, 1033
2, 25468, 0, 2290
1, 25488, 431, 401
0, 25491, 658, 0
4, 25491, 4, 1028
2, 25493, 0, 1915
1, 25519, 429, 409
0, 25521, 624, 0
4, 25521, 3, 1031
2, 25522, 236, 1296
1, 25550, 436, 383
0, 25552, 617, 0
4, 25552, 2, 965
2, 25553, 232, 3846
1, 25581, 353, 347
0, 25583, 735, 0
4, 25583, 5, 913
2, 25584, 192, 3135
1, 25612, 345, 314
0, 25614, 8190, 0
4, 25614, 13, 879
2, 25615, 63, 2361
1, 25643, 400, 282
0, 25645, 750, 0
4, 25645, 19, 877
2, 25646, 0, 3106
1, 25674, 410, 261
0, 25676, 8191, 0
4, 25676, 23, 875
2, 25677, 0, 0
1, 25705, 411, 236
0, 25707, 8190, 0
4, 25707, 23, 867
2, 25708, 0, 0
1, 25736, 422, 282
0, 25738, 887, 0
4, 25738, 20, 838
2, 25739, 0, 1945
1, 25767, 426, 318
0, 25769, 869, 0
4, 25769, 17, 826
2, 25770, 0, 3277
1, 25798, 430, 365
0, 25800, 805, 0
4, 25800, 17, 819
2, 25801, 0, 2067
1, 25829, 407, 388
0, 25831, 620, 0
4, 25831, 15, 833
2, 25832, 0, 2390
1, 25859, 424, 390
0, 25862, 503, 0
4, 25862, 12, 839
2, 25863, 0, 1370
1, 25890, 411, 397
0, 25893, 478, 0
4, 25893, 7, 836
4, 25894, 7, 836
6, 26651, 0, 0
5, 26652, 0, 0
5, 26753, 0, 9
5, 26854, 0, 34
5, 26955, 0, 62
5, 27056, 0, 89
5, 27157, 0, 97
5, 27258, 0, 87
5, 27359, 0, 92
2, 27522, 0, 1772
1, 27527, 422, 319
2, 27547, 0, 2487
1, 27554, 419, 336
2, 27572, 0, 1960
1, 27585, 410, 360
2, 27597, 0, 2286
1, 27616, 413, 385
2, 27622, 7, 1917
1, 27647, 412, 398
2, 27647, 0, 1898
2, 27672, 0, 2288
1, 27678, 415, 406
2, 27697, 0, 3468
1, 27709, 409, 417
2, 27722, 0, 3641
1, 27740, 411, 423
2, 27747, 0, 535
1, 27771, 414, 420
2, 27772, 45, 2491
2, 27797, 83, 1789
1, 27802, 404, 371
2, 27822, 24, 3918
1, 27832, 391, 359
2, 27847, 80, 413
1, 27863, 392, 305
2, 27872, 99, 4430
1, 27894, 398, 288
2, 27897, 154, 0
1, 27925, 388, 282
2, 27925, 0, 6175
2, 27950, 0, 2451
1, 27956, 385, 329
2, 27975, 0, 3806
1, 27987, 370, 366
2, 28000, 221, 0
0, 28003, 683, 0
4, 28003, 0, 919
1, 28018, 367, 376
0, 28026, 885, 0
4, 28026, 0, 918
2, 28027, 89, 3216
1, 28049, 372, 372
2, 28051, 0, 2841
0, 28057, 946, 0
4, 28057, 0, 916
1, 28080, 375, 368
2, 28080, 0, 3222
0, 28088, 915, 0
4, 28088, 1, 919
2, 28105, 0, 0
1, 28110, 372, 355
0, 28119, 863, 0
4, 28119, 1, 914
2, 28130, 149, 283
1, 28141, 368, 323
0, 28150, 842, 0
4, 28150, 0, 891
2, 28155, 135, 3016
1, 28172, 363, 309
0, 28181, 865, 0
4, 28181, 0, 886
2, 28182, 0, 3548
1, 28203, 381, 293
2, 28207, 0, 4885
0, 28212, 838, 0
4, 28212, 4, 889
1, 28234, 363, 282
2, 28234, 68, 796
0, 28243, 823, 0
4, 28243, 2, 905
2, 28259, 28, 0
1, 28265, 367, 302
0, 28274, 817, 0
4, 28274, 1, 898
2, 28284, 19, 3884
1, 28296, 369, 346
0, 28305, 795, 0
4, 28305, 3, 895
2, 28309, 0, 2993
1, 28327, 374, 362
2, 28334, 0, 1644
0, 28336, 765, 0
4, 28336, 3, 903
1, 28357, 364, 374
2, 28359, 0, 2511
0, 28367, 729, 0
4, 28367, 0, 899
1, 28388, 366, 390
2, 28389, 92, 328
0, 28398, 724, 0
4, 28398, 0, 890
2, 28413, 50, 3493
1, 28419, 366, 381
0, 28429, 714, 0
4, 28429, 0, 875
2, 28438, 0, 2304
1, 28450, 367, 349
0, 28460, 702, 0
4, 28461, 0, 883
2, 28463, 0, 4459
1, 28481, 366, 323
2, 28488, 0, 3757
0, 28492, 670, 0
4, 28492, 0, 904
1, 28512, 363, 301
2, 28513, 133, 2963
0, 28523, 631, 0
4, 28523, 0, 910
2, 28538, 0, 2734
1, 28543, 367, 263
0, 28554, 624, 0
4, 28554, 0, 914
2, 28563, 0, 799
1, 28574, 359, 273
0, 28585, 604, 0
4, 28585, 0, 893
2, 28588, 0, 4498
1, 28604, 361, 314
2, 28613, 0, 4039
0, 28616, 592, 0
4, 28616, 0, 854
1, 28635, 354, 328
2, 28638, 161, 1767
0, 28647, 590, 0
4, 28647, 0, 832
1, 28666, 345, 333
2, 28666, 164, 4605
0, 28678, 584, 0
4, 28678, 0, 854
2, 28691, 237, 1041
1, 28697, 345, 335
0, 28709, 623, 0
4, 28709, 4, 838
2, 28716, 0, 3521
1, 28728, 347, 334
0, 28740, 564, 0
4, 28740, 9, 829
2, 28741, 17, 3497
1, 28759, 348, 323
2, 28766, 86, 0
0, 28771, 592, 0
4, 28771, 9, 828
1, 28790, 357, 311
2, 28791, 0, 3250
0, 28802, 580, 0
4, 28802, 10, 827
2, 28816, 0, 0
1, 28821, 369, 273
0, 28833, 562, 0
4, 28833, 11, 823
2, 28841, 0, 3935
1, 28851, 365, 293
0, 28864, 520, 0
4, 28864, 10, 821
2, 28866, 0, 0
1, 28882, 362, 265
2, 28891, 0, 4222
0, 28895, 504, 0
4, 28895, 7, 805
1, 28913, 354, 265
2, 28916, 0, 3267
0, 28926, 472, 0
4, 28926, 5, 823
4, 28927, 5, 823
6, 29812, 0, 0
5, 29813, 0, 0
5, 29914, 0, 9
5, 30015, 0, 25
5, 30116, 0, 45
5, 30217, 0, 69
5, 30318, 0, 91
5, 30419, 0, 94
5, 30520, 0, 87
2, 30683, 2, 2069
1, 30688, 411, 365
2, 30708, 0, 1605
1, 30717, 411, 363
2, 30733, 6, 2119
1, 30748, 412, 372
2, 30758, 0, 2066
1, 30779, 410, 377
2, 30783, 0, 2078
1, 30810, 409, 377
2, 30810, 0, 1721
2, 30835, 0, 2371
1, 30841, 413, 370
2, 30860, 0, 2347
0, 30864, 1290, 0
4, 30864, 0, 833
1, 30872, 417, 358
0, 30877, 1265, 0
4, 30877, 0, 839
2, 30885, 0, 2654
1, 30903, 423, 346
0, 30908, 1233, 0
4, 30908, 0, 840
2, 30910, 0, 2095
1, 30933, 425, 323
2, 30935, 0, 3222
0, 30939, 1182, 0
4, 30939, 0, 853
2, 30960, 0, 3487
1, 30965, 420, 292
0, 30970, 1046, 0
4, 30970, 0, 889
2, 30985, 0, 3387
1, 30995, 425, 286
0, 31001, 8190, 0
4, 31001, 0, 925
2, 31010, 0, 0
1, 31026, 421, 275
0, 31032, 187, 0
4, 31032, 0, 966
2, 31035, 10, 1758
1, 31057, 432, 331
2, 31060, 51, 2104
0, 31063, 180, 0
4, 31063, 0, 987
1, 31088, 437, 379
2, 31089, 125, 2655
0, 31093, 199, 0
4, 31093, 0, 1004
2, 31113, 232, 1640
1, 31119, 432, 394
0, 31124, 390, 0
4, 31124, 0, 1020
2, 31138, 327, 2439
1, 31150, 440, 409
0, 31155, 8190, 0
4, 31155, 0, 1047
2, 31163, 90, 435
1, 31181, 437, 396
0, 31186, 1130, 0
4, 31186, 0, 1030
2, 31188, 0, 0
1, 31212, 432, 376
2, 31213, 0, 3958
0, 31217, 1111, 0
4, 31217, 4, 1017
2, 31238, 0, 2006
1, 31243, 405, 346
0, 31249, 1041, 0
4, 31249, 3, 1032
2, 31263, 100, 953
1, 31274, 353, 315
0, 31280, 1044, 0
4, 31280, 3, 1010
2, 31288, 151, 4078
1, 31305, 400, 296
0, 31311, 1114, 0
4, 31311, 4, 975
2, 31313, 220, 0
1, 31336, 367, 317
2, 31338, 138, 3178
0, 31342, 1235, 0
4, 31342, 11, 892
1, 31367, 399, 367
2, 31367, 43, 3038
0, 31372, 8191, 0
4, 31372, 16, 838
2, 31392, 0, 3121
1, 31398, 390, 384
0, 31403, 1294, 0
4, 31403, 19, 801
2, 31417, 0, 3330
1, 31429, 423, 394
0, 31434, 1300, 0
4, 31434, 19, 798
2, 31442, 0, 1791
1, 31460, 425, 412
0, 31465, 1184, 0
4, 31465, 17, 795
2, 31467, 0, 2169
1, 31491, 437, 425
2, 31492, 0, 2774
0, 31496, 1116, 0
4, 31496, 15, 790
2, 31517, 0, 3022
1, 31522, 434, 414
0, 31527, 1084, 0
4, 31527, 13, 802
2, 31542, 0, 2793
1, 31553, 440, 414
0, 31558, 964, 0
4, 31558, 10, 811
2, 31567, 0, 0
1, 31583, 440, 399
0, 31589, 925, 0
4, 31589, 8, 798
2, 31592, 0, 4212
1, 31614, 434, 407
2, 31617, 0, 732
0, 31620, 862, 0
4, 31620, 4, 815
1, 31645, 433, 422
2, 31646, 0, 3201
0, 31651, 823, 0
4, 31651, 1, 807
2, 31671, 0, 3317
1, 31676, 435, 398
0, 31682, 789, 0
4, 31682, 0, 813
4, 31683, 0, 813
6, 32443, 0, 0
5, 32444, 0, 0
5, 32545, 0, 9
5, 32646, 0, 32
5, 32747, 0, 62
5, 32848, 0, 93
5, 32949, 0, 99
5, 33050, 0, 86
5, 33151, 0, 93
2, 33292, 7, 1669
1, 33297, 692, 565
1, 33321, 704, 576
2, 33321, 0, 1414
2, 33346, 0, 1628
1, 33352, 711, 595
2, 33371, 0, 3151
1, 33383, 699, 631
2, 33396, 0, 2668
1, 33414, 684, 653
2, 33421, 0, 2037
1, 33445, 675, 620
2, 33446, 0, 2778
2, 33471, 0, 264
1, 33476, 671, 572
0, 33495, 1132, 0
4, 33495, 0, 812
2, 33496, 1, 2695
1, 33506, 659, 525
0, 33509, 1062, 0
4, 33509, 0, 809
2, 33521, 0, 2516
1, 33537, 651, 443
0, 33540, 1076, 0
4, 33540, 0, 810
2, 33546, 5, 2162
1, 33568, 692, 314
0, 33571, 8190, 0
4, 33571, 0, 808
2, 33571, 1, 1919
1, 33599, 682, 251
0, 33602, 1089, 0
4, 33602, 0, 799
2, 33602, 0, 1991
1, 33630, 709, 247
0, 33633, 1041, 0
4, 33633, 0, 794
2, 33633, 6, 2095
1, 33661, 707, 347
0, 33663, 1022, 0
4, 33663, 0, 798
2, 33664, 6, 1542
1, 33692, 701, 503
0, 33694, 986, 0
4, 33694, 0, 801
2, 33695, 0, 1918
1, 33723, 692, 574
0, 33725, 928, 0
4, 33725, 0, 798
2, 33726, 13, 2211
1, 33753, 697, 613
0, 33756, 1003, 0
4, 33756, 0, 794
2, 33756, 0, 2473
1, 33784, 654, 616
0, 33787, 931, 0
4, 33787, 0, 797
2, 33787, 0, 2038
1, 33815, 654, 581
0, 33818, 911, 0
4, 33818, 0, 794
2, 33818, 10, 2044
1, 33846, 639, 492
0, 33849, 903, 0
4, 33849, 0, 796
2, 33849, 2, 2274
1, 33877, 683, 387
0, 33880, 870, 0
4, 33880, 0, 794
2, 33880, 2, 2341
1, 33908, 673, 307
0, 33910, 862, 0
4, 33910, 0, 803
2, 33911, 0, 1885
1, 33939, 673, 331
0, 33941, 801, 0
4, 33941, 0, 808
4, 33942, 0, 808
6, 34254, 0, 0
5, 34255, 0, 0
5, 34356, 0, 9
5, 34457, 0, 29
5, 34558, 0, 55
5, 34659, 0, 85
5, 34760, 0, 100
5, 34861, 0, 86
5, 34962, 0, 92
2, 35103, 0, 1775
1, 35108, 622, 538
0, 35110, 1001, 0
4, 35110, 0, 829
0, 35119, 1031, 0
4, 35119, 0, 816
2, 35128, 0, 1815
1, 35142, 633, 529
0, 35150, 1015, 0
4, 35150, 0, 833
2, 35153, 0, 2510
1, 35173, 606, 552
2, 35178, 5, 2652
0, 35181, 1000, 0
4, 35181, 0, 828
1, 35204, 626, 563
2, 35204, 0, 1757
0, 35212, 1005, 0
4, 35212, 0, 827
2, 35229, 0, 2326
1, 35235, 609, 590
0, 35243, 976, 0
4, 35243, 0, 820
2, 35254, 4, 1998
1, 35266, 630, 574
0, 35274, 955, 0
4, 35274, 0, 821
2, 35279, 7, 2085
1, 35297, 607, 551
0, 35305, 958, 0
4, 35305, 0, 820
2, 35305, 14, 2145
1, 35328, 613, 528
2, 35330, 4, 1927
0, 35336, 968, 0
4, 35336, 0, 816
1, 35359, 625, 442
2, 35359, 15, 1995
0, 35367, 964, 0
4, 35367, 0, 823
2, 35384, 3, 2091
1, 35389, 622, 325
0, 35398, 957, 0
4, 35398, 0, 824
2, 35409, 5, 2426
1, 35420, 637, 276
0, 35429, 936, 0
4, 35429, 0, 824
2, 35434, 3, 2958
1, 35451, 649, 296
0, 35460, 893, 0
4, 35460, 0, 825
2, 35460, 0, 2073
1, 35482, 620, 413
2, 35485, 0, 1408
0, 35491, 856, 0
4, 35491, 0, 841
1, 35513, 626, 517
2, 35513, 0, 480
0, 35522, 830, 0
4, 35522, 0, 831
2, 35538, 0, 1301
1, 35544, 615, 539
0, 35553, 793, 0
4, 35553, 0, 843
4, 35553, 0, 843
6, 35862, 0, 0
5, 35863, 0, 0
5, 35964, 0, 12
5, 36065, 0, 39
5, 36166, 0, 67
5, 36267, 0, 89
5, 36368, 0, 97
5, 36469, 0, 88
5, 36570, 0, 89
2, 36711, 0, 2362
1, 36716, 685, 606
0, 36718, 986, 0
4, 36718, 0, 825
0, 36731, 953, 0
4, 36731, 0, 824
2, 36736, 0, 2016
1, 36748, 682, 621
0, 36762, 983, 0
4, 36762, 0, 815
2, 36763, 0, 2159
1, 36779, 700, 632
2, 36787, 1, 1984
0, 36793, 947, 0
4, 36793, 0, 819
1, 36809, 687, 604
2, 36812, 7, 1955
0, 36824, 959, 0
4, 36824, 0, 820
1, 36840, 691, 517
2, 36841, 8, 2251
0, 36855, 963, 0
4, 36855, 0, 822
2, 36865, 5, 2012
1, 36871, 716, 418
0, 36886, 958, 0
4, 36886, 0, 811
2, 36890, 4, 1748
1, 36902, 692, 293
2, 36915, 16, 1871
0, 36917, 961, 0
4, 36917, 0, 817
1, 36933, 699, 264
2, 36940, 0, 2278
0, 36948, 922, 0
4, 36948, 0, 811
1, 36964, 678, 316
2, 36965, 0, 1146
0, 36979, 938, 0
4, 36979, 0, 811
2, 36990, 0, 2091
1, 36995, 668, 433
0, 37010, 889, 0
4, 37010, 0, 810
2, 37015, 0, 1912
1, 37026, 675, 533
0, 37041, 868, 0
4, 37041, 0, 807
2, 37042, 3, 1069
1, 37056, 681, 565
2, 37066, 0, 2234
0, 37072, 863, 0
4, 37072, 0, 804
1, 37087, 645, 621
2, 37091, 3, 3123
0, 37103, 845, 0
4, 37103, 0, 794
1, 37118, 650, 608
2, 37119, 0, 2381
0, 37134, 846, 0
4, 37134, 0, 775
2, 37143, 4, 2391
1, 37149, 682, 559
0, 37165, 814, 0
4, 37165, 0, 780
4, 37166, 0, 780
