Device Type, Ticks, Data0, Data1
5, 10190, 0, 2
5, 10191, 0, 3
5, 10192, 0, 3
5, 10193, 0, 3
5, 10194, 0, 3
5, 10195, 0, 3
5, 10196, 0, 3
5, 10197, 0, 3
5, 10198, 0, 3
5, 10199, 0, 3
5, 10200, 0, 4
5, 10201, 0, 4
5, 10202, 0, 4
5, 10203, 0, 4
5, 10204, 0, 4
5, 10205, 0, 4
5, 10206, 0, 4
5, 10207, 0, 4
5, 10208, 0, 4
5, 10209, 0, 4
5, 10210, 0, 4
5, 10211, 0, 5
5, 10212, 0, 5
5, 10213, 0, 5
5, 10214, 0, 5
5, 10215, 0, 5
5, 10216, 0, 5
5, 10217, 0, 5
5, 10218, 0, 5
5, 10219, 0, 5
5, 10220, 0, 5
5, 10221, 0, 6
5, 10222, 0, 6
5, 10223, 0, 6
5, 10224, 0, 6
5, 10225, 0, 6
5, 10226, 0, 6
5, 10227, 0, 6
5, 10228, 0, 6
5, 10229, 0, 6
5, 10230, 0, 6
5, 10231, 0, 7
5, 10232, 0, 7
5, 10233, 0, 7
5, 10234, 0, 7
5, 10235, 0, 7
5, 10236, 0, 7
5, 10237, 0, 7
5, 10238, 0, 7
5, 10239, 0, 7
5, 10240, 0, 8
5, 10241, 0, 8
5, 10242, 0, 8
5, 10243, 0, 8
5, 10244, 0, 8
5, 10245, 0, 8
5, 10246, 0, 8
5, 10247, 0, 8
5, 10248, 0, 8
5, 10249, 0, 9
5, 10250, 0, 9
5, 10251, 0, 9
5, 10252, 0, 9
5, 10253, 0, 9
5, 10254, 0, 9
5, 10255, 0, 9
5, 10256, 0, 9
5, 10257, 0, 10
5, 10258, 0, 10
5, 10259, 0, 10
5, 10260, 0, 10
5, 10261, 0, 10
5, 10262, 0, 10
5, 10263, 0, 10
5, 10264, 0, 10
5, 10265, 0, 11
5, 10266, 0, 11
5, 10267, 0, 11
5, 10268, 0, 11
5, 10269, 0, 11
5, 10270, 0, 11
5, 10271, 0, 11
5, 10272, 0, 12
5, 10273, 0, 12
5, 10274, 0, 12
5, 10275, 0, 12
5, 10276, 0, 12
5, 10277, 0, 12
5, 10278, 0, 12
5, 10279, 0, 13
5, 10280, 0, 13
5, 10281, 0, 13
5, 10282, 0, 13
5, 10283, 0, 13
5, 10284, 0, 13
5, 10285, 0, 13
5, 10286, 0, 14
5, 10287, 0, 14
5, 10288, 0, 14
5, 10289, 0, 14
5, 10290, 0, 14
5, 10291, 0, 14
5, 10292, 0, 15
5, 10293, 0, 15
5, 10294, 0, 15
5, 10295, 0, 15
5, 10296, 0, 15
5, 10297, 0, 16
5, 10298, 0, 16
5, 10299, 0, 16
5, 10300, 0, 16
5, 10301, 0, 16
5, 10302, 0, 16
5, 10303, 0, 17
5, 10304, 0, 17
5, 10305, 0, 17
5, 10306, 0, 17
5, 10307, 0, 17
5, 10308, 0, 18
5, 10309, 0, 18
5, 10310, 0, 18
5, 10311, 0, 18
5, 10312, 0, 18
5, 10313, 0, 19
5, 10314, 0, 19
5, 10315, 0, 19
5, 10316, 0, 19
5, 10317, 0, 20
5, 10318, 0, 20
5, 10319, 0, 20
5, 10320, 0, 20
5, 10321, 0, 20
5, 10322, 0, 21
5, 10323, 0, 21
5, 10324, 0, 21
5, 10325, 0, 21
5, 10326, 0, 21
5, 10327, 0, 22
5, 10328, 0, 22
5, 10329, 0, 22
5, 10330, 0, 22
5, 10331, 0, 23
5, 10332, 0, 23
5, 10333, 0, 23
5, 10334, 0, 23
5, 10335, 0, 24
5, 10336, 0, 24
5, 10337, 0, 24
5, 10338, 0, 24
5, 10339, 0, 24
5, 10340, 0, 25
5, 10341, 0, 25
5, 10342, 0, 25
5, 10343, 0, 25
5, 10344, 0, 26
5, 10345, 0, 26
5, 10346, 0, 26
5, 10347, 0, 26
5, 10348, 0, 27
5, 10349, 0, 27
5, 10350, 0, 27
5, 10351, 0, 27
5, 10352, 0, 28
5, 10353, 0, 28
5, 10354, 0, 28
5, 10355, 0, 28
5, 10356, 0, 29
5, 10357, 0, 29
5, 10358, 0, 29
5, 10359, 0, 29
5, 10360, 0, 30
5, 10361, 0, 30
5, 10362, 0, 30
5, 10363, 0, 30
5, 10364, 0, 30
5, 10365, 0, 31
5, 10366, 0, 31
5, 10367, 0, 31
5, 10368, 0, 31
5, 10369, 0, 32
5, 10370, 0, 32
5, 10371, 0, 32
5, 10372, 0, 32
5, 10373, 0, 33
5, 10374, 0, 33
5, 10375, 0, 33
5, 10376, 0, 33
5, 10377, 0, 33
5, 10378, 0, 34
5, 10379, 0, 34
5, 10380, 0, 34
5, 10381, 0, 34
5, 10382, 0, 35
5, 10383, 0, 35
5, 10384, 0, 35
5, 10385, 0, 35
5, 10386, 0, 36
5, 10387, 0, 36
5, 10388, 0, 36
5, 10389, 0, 36
5, 10390, 0, 37
5, 10391, 0, 37
5, 10392, 0, 37
5, 10393, 0, 37
5, 10394, 0, 38
5, 10395, 0, 38
5, 10396, 0, 38
5, 10397, 0, 38
5, 10398, 0, 39
5, 10399, 0, 39
5, 10400, 0, 39
5, 10401, 0, 39
5, 10402, 0, 40
5, 10403, 0, 40
5, 10404, 0, 40
5, 10405, 0, 40
5, 10406, 0, 41
5, 10407, 0, 41
5, 10408, 0, 41
5, 10409, 0, 41
5, 10410, 0, 41
5, 10411, 0, 42
5, 10412, 0, 42
5, 10413, 0, 42
5, 10414, 0, 42
5, 10415, 0, 43
5, 10416, 0, 43
5, 10417, 0, 43
5, 10418, 0, 43
5, 10419, 0, 43
5, 10420, 0, 44
5, 10421, 0, 44
5, 10422, 0, 44
5, 10423, 0, 44
5, 10424, 0, 45
5, 10425, 0, 45
5, 10426, 0, 45
5, 10427, 0, 45
5, 10428, 0, 46
5, 10429, 0, 46
5, 10430, 0, 46
5, 10431, 0, 46
5, 10432, 0, 47
5, 10433, 0, 47
5, 10434, 0, 47
5, 10435, 0, 47
5, 10436, 0, 48
5, 10437, 0, 48
5, 10438, 0, 48
5, 10439, 0, 48
5, 10440, 0, 49
5, 10441, 0, 49
5, 10442, 0, 49
5, 10443, 0, 49
5, 10444, 0, 50
5, 10445, 0, 50
5, 10446, 0, 50
5, 10447, 0, 50
5, 10448, 0, 51
5, 10449, 0, 51
5, 10450, 0, 51
5, 10451, 0, 51
5, 10452, 0, 52
5, 10453, 0, 52
5, 10454, 0, 52
5, 10455, 0, 52
5, 10456, 0, 53
5, 10457, 0, 53
5, 10458, 0, 53
5, 10459, 0, 53
5, 10460, 0, 54
5, 10461, 0, 54
5, 10462, 0, 54
5, 10463, 0, 54
5, 10464, 0, 55
5, 10465, 0, 55
5, 10466, 0, 55
5, 10467, 0, 55
5, 10468, 0, 56
5, 10469, 0, 56
5, 10470, 0, 56
5, 10471, 0, 56
5, 10472, 0, 57
5, 10473, 0, 57
5, 10474, 0, 57
5, 10475, 0, 58
5, 10476, 0, 58
5, 10477, 0, 58
5, 10478, 0, 58
5, 10479, 0, 59
5, 10480, 0, 59
5, 10481, 0, 59
5, 10482, 0, 59
5, 10483, 0, 60
5, 10484, 0, 60
5, 10485, 0, 60
5, 10486, 0, 61
5, 10487, 0, 61
5, 10488, 0, 61
5, 10489, 0, 61
5, 10490, 0, 62
5, 10491, 0, 62
5, 10492, 0, 62
5, 10493, 0, 62
5, 10494, 0, 63
5, 10495, 0, 63
5, 10496, 0, 63
5, 10497, 0, 64
5, 10498, 0, 64
5, 10499, 0, 64
5, 10500, 0, 64
5, 10501, 0, 65
5, 10502, 0, 65
5, 10503, 0, 65
5, 10504, 0, 66
5, 10505, 0, 66
5, 10506, 0, 66
5, 10507, 0, 66
5, 10508, 0, 67
5, 10509, 0, 67
5, 10510, 0, 67
5, 10511, 0, 67
5, 10512, 0, 68
5, 10513, 0, 68
5, 10514, 0, 68
5, 10515, 0, 68
5, 10516, 0, 69
5, 10517, 0, 69
5, 10518, 0, 69
5, 10519, 0, 69
5, 10520, 0, 70
5, 10521, 0, 70
5, 10522, 0, 70
5, 10523, 0, 70
5, 10524, 0, 71
5, 10525, 0, 71
5, 10526, 0, 71
5, 10527, 0, 71
5, 10528, 0, 72
5, 10529, 0, 72
5, 10530, 0, 72
5, 10531, 0, 72
5, 10532, 0, 72
5, 10533, 0, 73
5, 10534, 0, 73
5, 10535, 0, 73
5, 10536, 0, 73
5, 10537, 0, 74
5, 10538, 0, 74
5, 10539, 0, 74
5, 10540, 0, 74
5, 10541, 0, 75
5, 10542, 0, 75
5, 10543, 0, 75
5, 10544, 0, 75
5, 10545, 0, 76
5, 10546, 0, 76
5, 10547, 0, 76
5, 10548, 0, 76
5, 10549, 0, 77
5, 10550, 0, 77
5, 10551, 0, 77
5, 10552, 0, 77
5, 10553, 0, 77
5, 10554, 0, 78
5, 10555, 0, 78
5, 10556, 0, 78
5, 10557, 0, 78
5, 10558, 0, 79
5, 10559, 0, 79
5, 10560, 0, 79
5, 10561, 0, 79
5, 10562, 0, 79
5, 10563, 0, 80
5, 10564, 0, 80
5, 10565, 0, 80
5, 10566, 0, 80
5, 10567, 0, 80
5, 10568, 0, 81
5, 10569, 0, 81
5, 10570, 0, 81
5, 10571, 0, 81
5, 10572, 0, 81
5, 10573, 0, 81
5, 10574, 0, 82
5, 10575, 0, 82
5, 10576, 0, 82
5, 10577, 0, 82
5, 10578, 0, 82
5, 10579, 0, 83
5, 10580, 0, 83
5, 10581, 0, 83
5, 10582, 0, 83
5, 10583, 0, 83
5, 10584, 0, 83
5, 10585, 0, 83
5, 10586, 0, 84
5, 10587, 0, 84
5, 10588, 0, 84
5, 10589, 0, 84
5, 10590, 0, 84
5, 10591, 0, 84
5, 10592, 0, 85
5, 10593, 0, 85
5, 10594, 0, 85
5, 10595, 0, 85
5, 10596, 0, 85
5, 10597, 0, 85
5, 10598, 0, 85
5, 10599, 0, 86
5, 10600, 0, 86
5, 10601, 0, 86
5, 10602, 0, 86
5, 10603, 0, 86
5, 10604, 0, 86
5, 10605, 0, 87
5, 10606, 0, 87
5, 10607, 0, 87
5, 10608, 0, 87
5, 10609, 0, 87
5, 10610, 0, 87
5, 10611, 0, 87
5, 10612, 0, 88
5, 10613, 0, 88
5, 10614, 0, 88
5, 10615, 0, 88
5, 10616, 0, 88
5, 10617, 0, 88
5, 10618, 0, 88
5, 10619, 0, 88
5, 10620, 0, 88
5, 10621, 0, 89
5, 10622, 0, 89
5, 10623, 0, 89
5, 10624, 0, 89
5, 10625, 0, 89
5, 10626, 0, 89
5, 10627, 0, 89
5, 10628, 0, 89
5, 10629, 0, 89
5, 10630, 0, 89
5, 10631, 0, 89
5, 10632, 0, 90
5, 10633, 0, 90
5, 10634, 0, 90
5, 10635, 0, 90
5, 10636, 0, 90
5, 10637, 0, 90
5, 10638, 0, 90
5, 10639, 0, 90
5, 10640, 0, 90
5, 10641, 0, 90
5, 10642, 0, 90
5, 10643, 0, 90
5, 10644, 0, 91
5, 10645, 0, 91
5, 10646, 0, 91
5, 10647, 0, 91
5, 10648, 0, 91
5, 10649, 0, 91
5, 10650, 0, 91
5, 10651, 0, 91
5, 10652, 0, 91
5, 10653, 0, 91
5, 10654, 0, 91
5, 10655, 0, 91
5, 10656, 0, 91
5, 10657, 0, 91
5, 10658, 0, 91
5, 10659, 0, 91
5, 10660, 0, 91
5, 10661, 0, 91
5, 10662, 0, 91
5, 10663, 0, 91
5, 10664, 0, 91
5, 10665, 0, 91
5, 10666, 0, 91
5, 10667, 0, 91
5, 10668, 0, 91
5, 10669, 0, 91
5, 10670, 0, 91
5, 10671, 0, 91
5, 10672, 0, 91
5, 10673, 0, 91
5, 10674, 0, 90
5, 10675, 0, 90
5, 10676, 0, 90
5, 10677, 0, 90
5, 10678, 0, 90
5, 10679, 0, 90
5, 10680, 0, 90
5, 10681, 0, 90
5, 10682, 0, 90
5, 10683, 0, 90
5, 10684, 0, 90
5, 10685, 0, 90
5, 10686, 0, 90
5, 10687, 0, 90
5, 10688, 0, 90
5, 10689, 0, 90
5, 10690, 0, 90
5, 10691, 0, 90
5, 10692, 0, 89
5, 10693, 0, 89
5, 10694, 0, 89
5, 10695, 0, 89
5, 10696, 0, 89
5, 10697, 0, 89
5, 10698, 0, 89
5, 10699, 0, 89
5, 10700, 0, 89
5, 10701, 0, 89
5, 10702, 0, 89
5, 10703, 0, 89
5, 10704, 0, 89
5, 10705, 0, 89
5, 10706, 0, 89
5, 10707, 0, 89
5, 10708, 0, 89
5, 10709, 0, 89
5, 10710, 0, 89
5, 10711, 0, 89
5, 10712, 0, 89
5, 10713, 0, 89
5, 10714, 0, 89
5, 10715, 0, 89
5, 10716, 0, 88
5, 10717, 0, 88
5, 10718, 0, 88
5, 10719, 0, 88
5, 10720, 0, 89
5, 10721, 0, 89
5, 10722, 0, 89
5, 10723, 0, 89
5, 10724, 0, 89
5, 10725, 0, 89
5, 10726, 0, 89
5, 10727, 0, 89
5, 10728, 0, 89
5, 10729, 0, 89
5, 10730, 0, 89
5, 10731, 0, 89
5, 10732, 0, 89
5, 10733, 0, 89
5, 10734, 0, 89
5, 10735, 0, 89
5, 10736, 0, 89
5, 10737, 0, 89
5, 10738, 0, 89
5, 10739, 0, 89
5, 10740, 0, 90
5, 10741, 0, 90
5, 10742, 0, 90
5, 10743, 0, 90
5, 10744, 0, 90
5, 10745, 0, 90
5, 10746, 0, 90
5, 10747, 0, 90
5, 10748, 0, 90
5, 10749, 0, 90
5, 10750, 0, 90
5, 10751, 0, 90
5, 10752, 0, 90
5, 10753, 0, 90
5, 10754, 0, 90
5, 10755, 0, 90
5, 10756, 0, 90
5, 10757, 0, 90
5, 10758, 0, 90
5, 10759, 0, 90
5, 10760, 0, 90
5, 10761, 0, 90
5, 10762, 0, 90
5, 10763, 0, 90
5, 10764, 0, 90
5, 10765, 0, 90
5, 10766, 0, 90
5, 10767, 0, 90
5, 10768, 0, 90
5, 10769, 0, 90
5, 10770, 0, 90
5, 10771, 0, 90
5, 10772, 0, 90
5, 10773, 0, 90
5, 10774, 0, 90
5, 10775, 0, 90
5, 10776, 0, 90
5, 10777, 0, 90
5, 10778, 0, 90
5, 10779, 0, 89
5, 10780, 0, 89
5, 10781, 0, 89
5, 10782, 0, 89
5, 10783, 0, 89
5, 10784, 0, 89
5, 10785, 0, 89
5, 10786, 0, 89
5, 10787, 0, 89
5, 10788, 0, 89
5, 10789, 0, 89
5, 10790, 0, 89
5, 10791, 0, 89
5, 10792, 0, 89
5, 10793, 0, 89
5, 10794, 0, 89
5, 10795, 0, 89
5, 10796, 0, 89
5, 10797, 0, 89
5, 10798, 0, 89
5, 10799, 0, 88
5, 10800, 0, 88
5, 10801, 0, 88
5, 10802, 0, 88
5, 10803, 0, 88
5, 10804, 0, 88
5, 10805, 0, 88
5, 10806, 0, 88
5, 10807, 0, 88
5, 10808, 0, 88
5, 10809, 0, 88
5, 10810, 0, 88
5, 10811, 0, 88
5, 10812, 0, 89
5, 10813, 0, 89
5, 10814, 0, 89
5, 10815, 0, 89
5, 10816, 0, 89
5, 10817, 0, 89
5, 10818, 0, 89
5, 10819, 0, 89
5, 10820, 0, 89
5, 10821, 0, 89
5, 10822, 0, 89
5, 10823, 0, 89
5, 10824, 0, 89
5, 10825, 0, 89
5, 10826, 0, 89
5, 10827, 0, 89
5, 10828, 0, 89
5, 10829, 0, 89
5, 10830, 0, 89
5, 10831, 0, 90
5, 10832, 0, 90
5, 10833, 0, 90
5, 10834, 0, 90
5, 10835, 0, 90
5, 10836, 0, 90
5, 10837, 0, 90
5, 10838, 0, 90
5, 10839, 0, 90
5, 10840, 0, 90
5, 10841, 0, 90
5, 10842, 0, 90
5, 10843, 0, 90
5, 10844, 0, 90
5, 10845, 0, 90
5, 10846, 0, 90
5, 10847, 0, 90
5, 10848, 0, 90
5, 10849, 0, 90
5, 10850, 0, 90
5, 10851, 0, 90
5, 10852, 0, 90
5, 10853, 0, 90
5, 10854, 0, 90
5, 10855, 0, 90
5, 10856, 0, 90
5, 10857, 0, 90
5, 10858, 0, 90
5, 10859, 0, 90
5, 10860, 0, 90
5, 10861, 0, 90
5, 10862, 0, 90
5, 10863, 0, 90
5, 10864, 0, 90
5, 10865, 0, 90
5, 10866, 0, 90
5, 10867, 0, 89
5, 10868, 0, 89
5, 10869, 0, 89
5, 10870, 0, 89
5, 10871, 0, 89
5, 10872, 0, 89
5, 10873, 0, 89
5, 10874, 0, 89
5, 10875, 0, 89
5, 10876, 0, 89
5, 10877, 0, 89
5, 10878, 0, 89
5, 10879, 0, 89
5, 10880, 0, 89
5, 10881, 0, 88
5, 10882, 0, 88
5, 10883, 0, 88
5, 10884, 0, 88
5, 10885, 0, 88
5, 10886, 0, 88
5, 10887, 0, 88
5, 10888, 0, 88
5, 10889, 0, 88
5, 10890, 0, 88
5, 10891, 0, 88
5, 10892, 0, 88
5, 10893, 0, 88
5, 10894, 0, 88
5, 10895, 0, 88
5, 10896, 0, 88
5, 10897, 0, 88
5, 10898, 0, 88
5, 10899, 0, 88
5, 10900, 0, 88
2, 11134, 0, 2323
1, 11139, 63, 47
1, 11163, 67, 50
2, 11163, 9, 2055
2, 11188, 0, 2541
1, 11194, 64, 50
2, 11213, 2, 1935
1, 11224, 66, 52
2, 11238, 50, 2287
1, 11255, 70, 50
2, 11263, 19, 3417
1, 11286, 72, 54
2, 11288, 0, 1665
1, 11316, 72, 56
2, 11317, 0, 2171
2, 11341, 0, 1312
1, 11347, 71, 58
2, 11366, 4, 1630
1, 11378, 71, 62
2, 11391, 9, 2252
1, 11409, 78, 62
2, 11416, 0, 3151
1, 11439, 78, 61
2, 11441, 27, 2637
1, 11470, 80, 63
2, 11470, 8, 2480
2, 11495, 0, 2141
1, 11501, 80, 64
2, 11520, 0, 2831
1, 11532, 80, 65
2, 11545, 1, 3154
1, 11562, 82, 73
2, 11570, 0, 1976
1, 11593, 84, 71
2, 11595, 6, 2193
1, 11624, 84, 73
2, 11624, 6, 1849
2, 11649, 30, 3868
1, 11655, 84, 74
2, 11674, 0, 0
1, 11685, 87, 74
2, 11699, 11, 2413
1, 11716, 88, 76
2, 11724, 0, 1728
1, 11747, 87, 76
2, 11749, 3, 1751
1, 11777, 90, 81
2, 11778, 0, 1041
2, 11802, 36, 199
1, 11808, 92, 82
2, 11827, 14, 2584
1, 11839, 91, 84
2, 11852, 0, 2449
1, 11870, 90, 86
2, 11877, 0, 2833
1, 11900, 93, 88
2, 11902, 9, 2078
1, 11931, 90, 91
2, 11931, 0, 1763
2, 11956, 5, 2255
1, 11962, 92, 88
2, 11981, 7, 975
1, 11993, 93, 85
2, 12006, 0, 2017
1, 12023, 92, 88
2, 12031, 0, 1987
1, 12054, 94, 89
2, 12056, 18, 1363
1, 12085, 94, 93
2, 12085, 14, 1709
0, 12102, 760, 0
4, 12102, 2, 3
2, 12110, 17, 1084
1, 12116, 94, 95
0, 12130, 742, 0
4, 12130, 2, 6
2, 12135, 11, 1916
1, 12146, 95, 95
0, 12161, 723, 0
4, 12161, 3, 8
2, 12162, 0, 1929
1, 12177, 96, 92
2, 12186, 1, 1883
0, 12192, 680, 0
4, 12192, 3, 6
1, 12208, 95, 95
2, 12211, 10, 1797
0, 12223, 658, 0
4, 12223, 2, 2
1, 12239, 95, 92
2, 12239, 2, 1858
0, 12254, 634, 0
4, 12254, 2, 6
2, 12264, 3, 2083
1, 12269, 96, 93
0, 12285, 608, 0
4, 12285, 2, 2
2, 12289, 0, 2100
1, 12300, 96, 94
0, 12316, 580, 0
4, 12316, 2, 3
2, 12316, 7, 2057
1, 12331, 97, 94
2, 12341, 0, 1576
0, 12347, 551, 0
4, 12347, 3, 6
1, 12362, 95, 94
2, 12366, 0, 2410
0, 12378, 536, 0
4, 12378, 2, 6
1, 12392, 100, 96
2, 12393, 6, 1249
0, 12409, 495, 0
4, 12409, 2, 0
2, 12418, 0, 1608
1, 12423, 98, 98
0, 12440, 463, 0
4, 12440, 2, 4
2, 12443, 0, 1323
1, 12454, 99, 95
2, 12468, 0, 2056
0, 12470, 432, 0
4, 12470, 1, 6
1, 12485, 95, 98
2, 12493, 0, 1986
0, 12501, 410, 0
4, 12501, 1, 7
1, 12515, 98, 98
2, 12518, 0, 1530
0, 12532, 378, 0
4, 12532, 1, 0
1, 12546, 97, 98
2, 12546, 0, 2638
0, 12563, 348, 0
4, 12563, 1, 4
2, 12571, 0, 1466
1, 12577, 95, 98
0, 12594, 318, 0
4, 12594, 1, 3
2, 12596, 0, 2068
1, 12608, 94, 98
2, 12621, 0, 2479
0, 12625, 293, 0
4, 12625, 0, 5
1, 12638, 93, 96
2, 12646, 70, 3599
0, 12656, 265, 0
4, 12656, 0, 5
1, 12669, 87, 90
2, 12671, 0, 1814
0, 12687, 230, 0
4, 12687, 1, 4
4, 12687, 1, 4
6, 12900, 0, 0
5, 12902, 0, 0
5, 12903, 0, 0
5, 12904, 0, 0
5, 12905, 0, 0
5, 12906, 0, 0
5, 12907, 0, 0
5, 12908, 0, 0
5, 12909, 0, 0
5, 12910, 0, 0
5, 12911, 0, 0
5, 12912, 0, 0
5, 12913, 0, 0
5, 12914, 0, 0
5, 12915, 0, 0
5, 12916, 0, 0
5, 12917, 0, 0
5, 12918, 0, 0
5, 12919, 0, 0
5, 12920, 0, 0
5, 12921, 0, 0
5, 12922, 0, 0
5, 12923, 0, 0
5, 12924, 0, 0
5, 12925, 0, 0
5, 12926, 0, 0
5, 12927, 0, 0
5, 12928, 0, 0
5, 12929, 0, 0
5, 12930, 0, 0
5, 12931, 0, 0
5, 12932, 0, 0
5, 12933, 0, 0
5, 12934, 0, 0
5, 12935, 0, 0
5, 12936, 0, 1
5, 12937, 0, 1
5, 12938, 0, 1
5, 12939, 0, 1
5, 12940, 0, 1
5, 12941, 0, 1
5, 12942, 0, 1
5, 12943, 0, 1
5, 12944, 0, 1
5, 12945, 0, 1
5, 12946, 0, 2
5, 12947, 0, 2
5, 12948, 0, 2
5, 12949, 0, 2
5, 12950, 0, 2
5, 12951, 0, 2
5, 12952, 0, 2
5, 12953, 0, 2
5, 12954, 0, 3
5, 12955, 0, 3
5, 12956, 0, 3
5, 12957, 0, 3
5, 12958, 0, 3
5, 12959, 0, 3
5, 12960, 0, 3
5, 12961, 0, 4
5, 12962, 0, 4
5, 12963, 0, 4
5, 12964, 0, 4
5, 12965, 0, 4
5, 12966, 0, 4
5, 12967, 0, 4
5, 12968, 0, 5
5, 12969, 0, 5
5, 12970, 0, 5
5, 12971, 0, 5
5, 12972, 0, 5
5, 12973, 0, 5
5, 12974, 0, 6
5, 12975, 0, 6
5, 12976, 0, 6
5, 12977, 0, 6
5, 12978, 0, 6
5, 12979, 0, 6
5, 12980, 0, 7
5, 12981, 0, 7
5, 12982, 0, 7
5, 12983, 0, 7
5, 12984, 0, 7
5, 12985, 0, 8
5, 12986, 0, 8
5, 12987, 0, 8
5, 12988, 0, 8
5, 12989, 0, 8
5, 12990, 0, 8
5, 12991, 0, 9
5, 12992, 0, 9
5, 12993, 0, 9
5, 12994, 0, 9
5, 12995, 0, 10
5, 12996, 0, 10
5, 12997, 0, 10
5, 12998, 0, 10
5, 12999, 0, 10
5, 13000, 0, 11
5, 13001, 0, 11
5, 13002, 0, 11
5, 13003, 0, 11
5, 13004, 0, 11
5, 13005, 0, 12
5, 13006, 0, 12
5, 13007, 0, 12
5, 13008, 0, 12
5, 13009, 0, 13
5, 13010, 0, 13
5, 13011, 0, 13
5, 13012, 0, 13
5, 13013, 0, 13
5, 13014, 0, 14
5, 13015, 0, 14
5, 13016, 0, 14
5, 13017, 0, 14
5, 13018, 0, 15
5, 13019, 0, 15
5, 13020, 0, 15
5, 13021, 0, 15
5, 13022, 0, 16
5, 13023, 0, 16
5, 13024, 0, 16
5, 13025, 0, 16
5, 13026, 0, 16
5, 13027, 0, 17
5, 13028, 0, 17
5, 13029, 0, 17
5, 13030, 0, 17
5, 13031, 0, 18
5, 13032, 0, 18
5, 13033, 0, 18
5, 13034, 0, 18
5, 13035, 0, 19
5, 13036, 0, 19
5, 13037, 0, 19
5, 13038, 0, 19
5, 13039, 0, 19
5, 13040, 0, 20
5, 13041, 0, 20
5, 13042, 0, 20
5, 13043, 0, 20
5, 13044, 0, 21
5, 13045, 0, 21
5, 13046, 0, 21
5, 13047, 0, 21
5, 13048, 0, 21
5, 13049, 0, 22
5, 13050, 0, 22
5, 13051, 0, 22
5, 13052, 0, 22
5, 13053, 0, 23
5, 13054, 0, 23
5, 13055, 0, 23
5, 13056, 0, 23
5, 13057, 0, 23
5, 13058, 0, 24
5, 13059, 0, 24
5, 13060, 0, 24
5, 13061, 0, 24
5, 13062, 0, 25
5, 13063, 0, 25
5, 13064, 0, 25
5, 13065, 0, 25
5, 13066, 0, 25
5, 13067, 0, 26
5, 13068, 0, 26
5, 13069, 0, 26
5, 13070, 0, 26
5, 13071, 0, 26
5, 13072, 0, 27
5, 13073, 0, 27
5, 13074, 0, 27
5, 13075, 0, 27
5, 13076, 0, 27
5, 13077, 0, 28
5, 13078, 0, 28
5, 13079, 0, 28
5, 13080, 0, 28
5, 13081, 0, 28
5, 13082, 0, 29
5, 13083, 0, 29
5, 13084, 0, 29
5, 13085, 0, 29
5, 13086, 0, 29
5, 13087, 0, 30
5, 13088, 0, 30
5, 13089, 0, 30
5, 13090, 0, 30
5, 13091, 0, 31
5, 13092, 0, 31
5, 13093, 0, 31
5, 13094, 0, 31
5, 13095, 0, 31
5, 13096, 0, 32
5, 13097, 0, 32
5, 13098, 0, 32
5, 13099, 0, 32
5, 13100, 0, 32
5, 13101, 0, 33
5, 13102, 0, 33
5, 13103, 0, 33
5, 13104, 0, 33
5, 13105, 0, 33
5, 13106, 0, 34
5, 13107, 0, 34
5, 13108, 0, 34
5, 13109, 0, 34
5, 13110, 0, 34
5, 13111, 0, 35
5, 13112, 0, 35
5, 13113, 0, 35
5, 13114, 0, 35
5, 13115, 0, 35
5, 13116, 0, 36
5, 13117, 0, 36
5, 13118, 0, 36
5, 13119, 0, 36
5, 13120, 0, 37
5, 13121, 0, 37
5, 13122, 0, 37
5, 13123, 0, 37
5, 13124, 0, 37
5, 13125, 0, 38
5, 13126, 0, 38
5, 13127, 0, 38
5, 13128, 0, 38
5, 13129, 0, 39
5, 13130, 0, 39
5, 13131, 0, 39
5, 13132, 0, 39
5, 13133, 0, 40
5, 13134, 0, 40
5, 13135, 0, 40
5, 13136, 0, 40
5, 13137, 0, 40
5, 13138, 0, 41
5, 13139, 0, 41
5, 13140, 0, 41
5, 13141, 0, 41
5, 13142, 0, 42
5, 13143, 0, 42
5, 13144, 0, 42
5, 13145, 0, 42
5, 13146, 0, 43
5, 13147, 0, 43
5, 13148, 0, 43
5, 13149, 0, 43
5, 13150, 0, 44
5, 13151, 0, 44
5, 13152, 0, 44
5, 13153, 0, 44
5, 13154, 0, 45
5, 13155, 0, 45
5, 13156, 0, 45
5, 13157, 0, 45
5, 13158, 0, 46
5, 13159, 0, 46
5, 13160, 0, 46
5, 13161, 0, 46
5, 13162, 0, 47
5, 13163, 0, 47
5, 13164, 0, 47
5, 13165, 0, 47
5, 13166, 0, 48
5, 13167, 0, 48
5, 13168, 0, 48
5, 13169, 0, 49
5, 13170, 0, 49
5, 13171, 0, 49
5, 13172, 0, 49
5, 13173, 0, 50
5, 13174, 0, 50
5, 13175, 0, 50
5, 13176, 0, 51
5, 13177, 0, 51
5, 13178, 0, 51
5, 13179, 0, 51
5, 13180, 0, 52
5, 13181, 0, 52
5, 13182, 0, 52
5, 13183, 0, 52
5, 13184, 0, 53
5, 13185, 0, 53
5, 13186, 0, 53
5, 13187, 0, 53
5, 13188, 0, 54
5, 13189, 0, 54
5, 13190, 0, 54
5, 13191, 0, 55
5, 13192, 0, 55
5, 13193, 0, 55
5, 13194, 0, 55
5, 13195, 0, 56
5, 13196, 0, 56
